,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_ccp_alpha,param_max_depth,param_max_features,param_min_impurity_decrease,param_min_samples_leaf,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,split5_train_neg_mean_absolute_error,split6_train_neg_mean_absolute_error,split7_train_neg_mean_absolute_error,split8_train_neg_mean_absolute_error,split9_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
29,1.221275926,0.013593099,0.059006643,0.003484866,TRUE,0,7,,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 7, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.070220427,0.438368463,0.576137373,0.539478773,0.546337969,0.466331993,0.461709581,0.216665232,0.220787084,0.351243899,0.388728079,0.160363249,174,0.778699295,0.747503467,0.753630781,0.76711689,0.753576828,0.749238329,0.753638598,0.771336296,0.752548448,0.756265667,0.75835546,0.009826085,-7.718267557,-7.735203835,-6.177911753,-7.498673994,-7.269032654,-7.979710921,-7.440523135,-12.87696811,-10.11058616,-8.743808583,-8.355068671,1.791660356,135,-5.111436796,-5.416991353,-5.44497649,-5.262006598,-5.375103995,-5.365367698,-5.554851966,-4.961883337,-5.268831968,-5.307777224,-5.306922742,0.161692107
30,1.040704894,0.007224742,0.069768,0.02291078,TRUE,0,10,sqrt,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.146258411,0.577768416,0.657612167,0.530531216,0.479766368,0.469773309,0.637417415,0.404499513,0.419730777,0.543912163,0.486726976,0.138885357,10,0.888944108,0.873016709,0.871928028,0.874953355,0.874128175,0.875065093,0.864656495,0.878140414,0.869774091,0.870763482,0.874136995,0.006026905,-8.244654027,-6.927263214,-5.392569837,-7.248168072,-7.648238624,-7.565465094,-6.325652668,-10.46849626,-7.984318648,-7.651158184,-7.545598463,1.25861676,28,-3.667284344,-3.83031138,-3.968685707,-3.879780479,-3.884742065,-3.784961311,-4.102310112,-3.638227754,-3.944813489,-3.865455911,-3.856657255,0.13094886
31,0.9947613,0.004354152,0.062078691,0.005034349,TRUE,0,10,sqrt,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.171319182,0.473783414,0.553725473,0.555067517,0.483846854,0.468277291,0.582601501,0.356526814,0.370667017,0.39884351,0.441465857,0.116623009,79,0.733568181,0.707908047,0.70475683,0.710572879,0.711874636,0.714756575,0.707589649,0.709330273,0.709022123,0.710505984,0.711988518,0.007627072,-8.240774515,-7.969855435,-6.429813324,-7.708751685,-8.071534154,-8.107138843,-7.381853244,-11.64253,-8.674824039,-8.550950339,-8.277802558,1.275268993,124,-5.872587631,-6.024707295,-6.259902522,-6.103566965,-6.161220751,-5.956344242,-6.278391197,-5.75659065,-6.08999058,-6.034061508,-6.053736334,0.154967765
32,0.978314304,0.005660577,0.066310048,0.019416008,TRUE,0,10,sqrt,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.190865847,0.402053711,0.482780766,0.491454339,0.460660364,0.422554929,0.540970567,0.32566833,0.356641662,0.339221896,0.401287241,0.097005937,158,0.641978747,0.610364516,0.604707176,0.609157788,0.61347079,0.612416631,0.607627259,0.62078132,0.625110685,0.618411584,0.616402649,0.01039422,-8.476389081,-8.656994451,-7.18286804,-8.563227212,-8.707903985,-8.885102576,-7.971548583,-12.30318668,-8.905738754,-9.016044687,-8.866900405,1.256336893,170,-6.987012916,-7.145023819,-7.462094831,-7.287659145,-7.303899106,-7.107068861,-7.441633855,-6.790101565,-6.995769427,-7.195104084,-7.171536761,0.201054995
33,1.025128531,0.007552689,0.063517642,0.010957478,TRUE,0,10,sqrt,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.1462214,0.563711971,0.653072599,0.517498028,0.489730431,0.485074278,0.608792886,0.418251333,0.441621024,0.532917767,0.485689172,0.132002492,11,0.882578106,0.8666988,0.863194542,0.866562738,0.865500418,0.868229976,0.860739857,0.868706835,0.865142386,0.86730636,0.867466002,0.005519765,-8.221551902,-7.088941858,-5.310819577,-7.396325962,-7.703130794,-7.479506629,-6.582293235,-10.47759468,-7.809876492,-7.730599949,-7.580064108,1.238058973,32,-3.843794772,-3.957040895,-4.174341063,-4.059615289,-4.122617215,-3.962959901,-4.225534924,-3.773744933,-4.060008898,-3.972114789,-4.015177268,0.134437276
34,0.998177433,0.022064076,0.058734083,0.004333221,TRUE,0,10,sqrt,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.16628778,0.473473022,0.569949557,0.525060827,0.484565553,0.45340593,0.563054991,0.370210817,0.362409052,0.419217657,0.438763519,0.113479908,85,0.734844506,0.697627834,0.698112458,0.702648313,0.708930435,0.707046396,0.697387442,0.70339025,0.709350729,0.705561888,0.706490025,0.010369345,-8.293847571,-8.018108203,-6.503464406,-7.974707558,-8.124781939,-8.329177771,-7.575770363,-11.5211743,-8.720819784,-8.492106392,-8.355395829,1.205329354,136,-5.895218522,-6.1278471,-6.338916741,-6.212667616,-6.241548601,-6.09182034,-6.416141534,-5.85113633,-6.100286302,-6.130854454,-6.140643754,0.167003161
35,0.973096704,0.007661793,0.063942814,0.008075047,TRUE,0,10,sqrt,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 'sqrt', 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.187273094,0.407268271,0.491888994,0.489918237,0.464485541,0.418245573,0.551754734,0.327709968,0.334104171,0.31778314,0.399043172,0.102797759,163,0.639492086,0.60816364,0.607978892,0.605480476,0.605944655,0.613855815,0.604689212,0.615666505,0.614381015,0.612000187,0.612765248,0.009674819,-8.488333073,-8.618001943,-7.100330717,-8.5437991,-8.708261049,-9.003242572,-7.870729428,-12.31806651,-9.116144649,-9.180998265,-8.89479073,1.285693888,174,-7.040413223,-7.161482438,-7.385429658,-7.325381118,-7.379443317,-7.107537819,-7.492394815,-6.823510091,-7.171850407,-7.292885427,-7.218032831,0.187406759
36,1.058268046,0.007303948,0.059338403,0.003216902,TRUE,0,10,0.2,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.118357679,0.583695311,0.647664159,0.539521123,0.476141828,0.490031249,0.635248584,0.423161008,0.40454515,0.538036236,0.485640233,0.144700982,12,0.898264633,0.879686708,0.88104064,0.88657679,0.885072751,0.891911936,0.878205421,0.889337912,0.88429254,0.885797928,0.886018726,0.00570848,-8.138051662,-6.753241879,-5.288165706,-7.048174937,-7.620946962,-7.275701902,-6.183854882,-10.23988488,-8.110431349,-7.790523699,-7.444897785,1.256659352,19,-3.469067747,-3.633516611,-3.750333217,-3.626248304,-3.675679552,-3.504861944,-3.854069927,-3.368976758,-3.612461202,-3.605848195,-3.610106346,0.131691184
37,1.016869783,0.011077033,0.059973025,0.00336147,TRUE,0,10,0.2,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.155221706,0.487558288,0.600440301,0.555660084,0.48563324,0.468323518,0.596371702,0.373516935,0.34879977,0.426289078,0.449781462,0.127194432,55,0.770084951,0.74350989,0.747994408,0.748873929,0.756240237,0.751033429,0.748144761,0.753236162,0.749440512,0.744267245,0.751282552,0.007221278,-8.033956785,-7.67063716,-6.013220805,-7.526062622,-7.87760335,-7.837497353,-7.103076772,-11.41085864,-8.8093481,-8.329947529,-8.061220912,1.322413963,80,-5.323084332,-5.412315951,-5.599387599,-5.542984282,-5.497573032,-5.414522313,-5.693992386,-5.208390299,-5.416502135,-5.555560029,-5.466431236,0.133972001
38,0.991766238,0.009231362,0.059165406,0.003212798,TRUE,0,10,0.2,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.2, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.173361279,0.447937858,0.524372564,0.539556611,0.471114883,0.4437846,0.571885358,0.356167413,0.334582853,0.332749887,0.419551331,0.114903201,133,0.689189421,0.658590955,0.65714019,0.659481308,0.663579777,0.665059232,0.654303552,0.664674859,0.669627934,0.662099804,0.664374703,0.009278447,-8.171634724,-8.119427526,-6.660542617,-7.895664604,-8.297539049,-8.326780121,-7.536092852,-11.9042328,-9.200363174,-8.829309245,-8.494158671,1.311068623,142,-6.328175653,-6.500928911,-6.740874441,-6.633902161,-6.605421638,-6.457767997,-6.834806482,-6.194679952,-6.405915194,-6.541629671,-6.52441021,0.181194406
39,1.051674175,0.024340337,0.058635521,0.002073468,TRUE,0,10,0.2,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.117921344,0.578411489,0.66737618,0.543081167,0.478387973,0.468895415,0.617324405,0.393578926,0.386362692,0.517117007,0.47684566,0.147096385,20,0.899339365,0.877611123,0.87893163,0.883457442,0.881754893,0.885839453,0.875315462,0.884090508,0.882182923,0.880074501,0.88285973,0.006258268,-8.146200489,-6.894896076,-5.257753841,-7.163573482,-7.558754131,-7.494114113,-6.357083807,-10.53922313,-8.302600191,-7.828839334,-7.554303859,1.31125936,29,-3.491152524,-3.701217314,-3.846144454,-3.740923728,-3.790451081,-3.621442684,-3.926281331,-3.5742955,-3.696987882,-3.689177274,-3.707807377,0.121460227
40,1.013720131,0.00836516,0.05974369,0.006948331,TRUE,0,10,0.2,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.161216471,0.485544597,0.591580011,0.567184726,0.47832762,0.469410422,0.591476667,0.382150465,0.345349545,0.435563844,0.450780437,0.124655108,53,0.768475545,0.741316388,0.739481896,0.745423611,0.752933784,0.752336572,0.737435011,0.75217066,0.746967725,0.746443866,0.748298506,0.008472733,-7.9661407,-7.756590608,-6.091559797,-7.449517443,-7.821056651,-7.915754491,-7.10342825,-11.37171189,-8.797954185,-8.254116533,-8.052783055,1.299631302,77,-5.320769292,-5.46325444,-5.73720239,-5.622528781,-5.506563222,-5.373618322,-5.784878689,-5.269880146,-5.467743571,-5.503546946,-5.50499858,0.159900525
41,0.994940257,0.006517399,0.058946586,0.002958315,TRUE,0,10,0.2,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.2, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.193476849,0.424654102,0.498186258,0.506659119,0.477861644,0.445689332,0.580141711,0.360952319,0.34526296,0.337598545,0.417048284,0.105064599,140,0.684318105,0.657380444,0.650229061,0.653312541,0.659785671,0.652588824,0.658445651,0.668002829,0.662428901,0.658612127,0.660510415,0.009300962,-8.171962239,-8.298494825,-6.83963317,-8.268030329,-8.25638445,-8.494244892,-7.493727732,-11.89294382,-9.066139745,-8.976351263,-8.575791247,1.266209144,158,-6.37835707,-6.467317465,-6.838138859,-6.73566823,-6.73857492,-6.61060182,-6.78811534,-6.178906358,-6.49031553,-6.604397774,-6.583039337,0.195714653
42,1.104096246,0.006951134,0.06619277,0.008368227,TRUE,0,10,0.3,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.095498231,0.593088266,0.66920577,0.53438721,0.503773701,0.497830398,0.606948789,0.388833041,0.390934712,0.550344864,0.483084498,0.154105082,15,0.907743769,0.893314001,0.898912296,0.900828739,0.897177531,0.896397675,0.89215438,0.904116655,0.893679867,0.895770689,0.89800956,0.004734921,-7.986370871,-6.64479434,-5.047042391,-6.989198453,-7.330354039,-7.081924666,-6.229996891,-10.53483351,-8.306114081,-7.400567373,-7.355119662,1.368296215,14,-3.246458436,-3.426202532,-3.442336147,-3.341705131,-3.389792203,-3.386757934,-3.604767762,-3.201167926,-3.454588191,-3.350337719,-3.384411398,0.106870003
43,1.056551623,0.010617588,0.06268127,0.00648634,TRUE,0,10,0.3,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.135687567,0.507670851,0.611742671,0.571449281,0.493940951,0.494841028,0.567072093,0.370377805,0.331816355,0.484443268,0.456904187,0.134793538,36,0.818106009,0.78441906,0.78621103,0.793871496,0.793755833,0.794121106,0.785794195,0.794254191,0.789935652,0.788962212,0.792943078,0.009120198,-7.638465414,-7.392861243,-5.695854413,-7.173414734,-7.420998013,-7.39125496,-6.935711178,-11.21427665,-8.926558549,-7.959957523,-7.774935267,1.378960714,58,-4.560604916,-4.831150788,-4.961444026,-4.845115507,-4.842603656,-4.720529775,-5.050984085,-4.574725753,-4.76793397,-4.86135293,-4.801644541,0.145951161
44,1.028471947,0.003646122,0.058198404,0.003351851,TRUE,0,10,0.3,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.3, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.173982705,0.463103423,0.533105927,0.551121768,0.482861241,0.448493707,0.549692743,0.355515311,0.309782559,0.388011597,0.425567098,0.114442741,116,0.735326918,0.709321063,0.706192755,0.710720855,0.719692864,0.706469322,0.707512694,0.712448624,0.710575146,0.711028427,0.712928867,0.008313447,-7.685534401,-7.741297575,-6.330923182,-7.661229001,-7.78023405,-8.074376261,-7.406264304,-11.74107435,-9.273881648,-8.479330017,-8.21741448,1.372888496,115,-5.627306893,-5.727346932,-6.013041653,-5.939217044,-5.83104475,-5.821657934,-6.098885715,-5.559159503,-5.759608566,-5.826365376,-5.820363437,0.157104765
45,1.088669372,0.010654155,0.063806033,0.009391044,TRUE,0,10,0.3,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.078574871,0.58246725,0.695007447,0.501686196,0.491938572,0.508277558,0.588403105,0.383138796,0.364022341,0.523435732,0.471695187,0.159707051,23,0.908505416,0.890271266,0.888904631,0.899647793,0.897048209,0.896584567,0.887583237,0.900867807,0.890806618,0.895880891,0.895610044,0.006117983,-8.13633115,-6.783009368,-5.070220812,-7.197377569,-7.394492158,-7.02473321,-6.293756746,-10.59373982,-8.48886435,-7.677126869,-7.465965205,1.384749161,20,-3.291826353,-3.485500896,-3.651191185,-3.450428405,-3.421817515,-3.418116641,-3.687225028,-3.239289175,-3.457598763,-3.41138121,-3.451437517,0.130679512
46,1.048759294,0.006443249,0.061644626,0.009154863,TRUE,0,10,0.3,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.137559237,0.542040914,0.620131506,0.562770866,0.502972339,0.497687724,0.605003401,0.366355329,0.310756442,0.46826684,0.46135446,0.142228211,26,0.811881297,0.787210894,0.789019211,0.792955717,0.795658209,0.792050694,0.787715571,0.795112427,0.789858114,0.791136545,0.793259868,0.006774136,-7.66184808,-7.141494209,-5.735616418,-7.26396158,-7.375028937,-7.377899577,-6.632196285,-11.2675736,-8.999084736,-7.993006355,-7.744770978,1.42101679,55,-4.631354383,-4.83266681,-5.000440165,-4.910198662,-4.832551963,-4.806559233,-5.017596638,-4.612945684,-4.805797451,-4.796351034,-4.824646202,0.126190851
47,1.028684068,0.007005266,0.057897687,0.001288259,TRUE,0,10,0.3,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.3, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.166032755,0.466524598,0.530137148,0.564913309,0.496344012,0.457810701,0.536078706,0.358618816,0.307199625,0.378330935,0.42619906,0.117630729,112,0.73857309,0.709645691,0.70570072,0.708314246,0.716319118,0.70778376,0.70862423,0.711385758,0.71040719,0.71024499,0.712699879,0.009021424,-7.777682027,-7.767787327,-6.405700229,-7.455176777,-7.750167024,-8.004349727,-7.447381972,-11.7363895,-9.431389494,-8.487776956,-8.226380103,1.380026211,116,-5.584089309,-5.713748309,-6.065916505,-5.943993125,-5.896025905,-5.785724897,-6.031725411,-5.542758423,-5.780139633,-5.851960445,-5.819608196,0.165543512
48,1.199494505,0.008567985,0.060824537,0.003732014,TRUE,0,10,0.5,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",0.01771542,0.559861602,0.692183679,0.491340484,0.479681761,0.524807966,0.579451216,0.3510894,0.340994902,0.541089522,0.457821595,0.176603313,34,0.916734089,0.900901826,0.903524245,0.914225381,0.907909517,0.910637713,0.901338144,0.913808961,0.901042852,0.906193959,0.907631669,0.005664391,-8.226840518,-6.835522037,-4.871710131,-7.065437638,-7.596524174,-6.845692865,-6.237931437,-10.81052943,-8.754912904,-7.629703883,-7.487480502,1.504875384,22,-3.111995413,-3.249369922,-3.311019531,-3.087620894,-3.174547074,-3.160100757,-3.421299859,-2.983227328,-3.315624468,-3.214011273,-3.202881652,0.121170422
49,1.144131637,0.011074223,0.063375926,0.007598258,TRUE,0,10,0.5,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.078062926,0.527021468,0.620765686,0.575458736,0.500178348,0.513661696,0.533065369,0.332379675,0.296052088,0.470621181,0.444726717,0.155023385,71,0.848844295,0.820134106,0.82634397,0.832966108,0.833723019,0.830310943,0.827838945,0.828764825,0.823479227,0.82476003,0.829716547,0.007509563,-7.805017507,-7.027089904,-5.556150899,-6.91776128,-7.178805592,-7.108685855,-6.806681746,-11.34915215,-9.136994919,-7.868447752,-7.67547876,1.49982546,44,-4.057639544,-4.3044575,-4.36345667,-4.25999656,-4.201750948,-4.210029576,-4.433841291,-4.037327651,-4.242522652,-4.276423283,-4.238744567,0.116353134
50,1.105301738,0.006540109,0.062218857,0.008069977,TRUE,0,10,0.5,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.102519812,0.482979057,0.569291866,0.572378385,0.513288332,0.463638202,0.494889405,0.333758006,0.247397634,0.400228145,0.418036884,0.14285109,136,0.778585557,0.753608624,0.75279288,0.757323833,0.761171869,0.747349286,0.753463948,0.766068678,0.754810018,0.758704715,0.758387941,0.008300398,-7.643407434,-7.45709922,-6.030448968,-7.188918733,-7.196043532,-7.855394638,-7.274844166,-11.7670693,-9.699403767,-8.357996398,-8.047062616,1.527638312,76,-5.01659957,-5.115869052,-5.301470772,-5.245221236,-5.106744018,-5.190047792,-5.386184332,-4.845576576,-5.139874929,-5.168565267,-5.151615355,0.142591631
51,1.172724152,0.008836331,0.060925651,0.004433657,TRUE,0,10,0.5,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",0.03362669,0.56969678,0.684425056,0.478882468,0.481517888,0.505969641,0.571303911,0.345949287,0.349422715,0.544355573,0.456515001,0.170805397,39,0.918516711,0.90216113,0.905739829,0.911088138,0.908156342,0.906084736,0.901867284,0.913062127,0.905302704,0.910360653,0.908233966,0.004884335,-8.25093039,-6.821207998,-4.972738669,-7.196456436,-7.581596398,-7.036805092,-6.224106747,-10.82145614,-8.65203018,-7.626496605,-7.518382466,1.473934237,25,-3.115393976,-3.268812906,-3.320540128,-3.204209605,-3.195222897,-3.216101879,-3.428827349,-3.028514097,-3.241350235,-3.172367894,-3.219134097,0.103588001
52,1.135125947,0.010498312,0.061999083,0.006969894,TRUE,0,10,0.5,0.01,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 2, 'n_estimators': 800}",0.0798226,0.524283699,0.631623562,0.56728735,0.494825962,0.512570397,0.568757296,0.32716763,0.278770348,0.479865266,0.446497411,0.159529674,61,0.849797712,0.826799868,0.824058543,0.833207093,0.83722349,0.830050907,0.82956749,0.827667255,0.825705493,0.827141869,0.831121972,0.0072084,-7.719638122,-6.997514569,-5.480967051,-6.951526085,-7.205672718,-7.160663472,-6.657045865,-11.42707794,-9.212643567,-7.826622794,-7.663937219,1.542187316,42,-4.034859331,-4.271316534,-4.374083707,-4.292348557,-4.157462409,-4.229519076,-4.403350101,-4.084001547,-4.241257204,-4.251388989,-4.233958746,0.110222334
53,1.096516204,0.016284386,0.069786143,0.011010186,TRUE,0,10,0.5,0.01,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': 0.5, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 3, 'n_estimators': 800}",0.108371207,0.475189976,0.551715501,0.582629132,0.510804729,0.47598848,0.50045467,0.327478808,0.2683303,0.399643779,0.420060658,0.139207405,132,0.782597662,0.751061068,0.756557471,0.758714533,0.758948396,0.746978836,0.754724596,0.760850515,0.756043928,0.756542112,0.758301912,0.008955694,-7.67758357,-7.44806466,-6.140674381,-7.053942217,-7.238443464,-7.724759269,-7.178341193,-11.87254206,-9.482697508,-8.274699902,-8.009174823,1.528435254,72,-4.970443709,-5.186455703,-5.276851868,-5.221658709,-5.171338136,-5.21005636,-5.384309278,-4.888843818,-5.087558631,-5.166565931,-5.156408214,0.136280601
54,1.396141005,0.018480177,0.061936212,0.005691328,TRUE,0,10,,0,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.066134992,0.546681666,0.711109839,0.458219233,0.507199552,0.5189142,0.579632804,0.287070021,0.267292996,0.517026709,0.432701203,0.207422834,97,0.919268537,0.909943158,0.908475608,0.917334083,0.91416446,0.914006445,0.90946198,0.915816506,0.90770198,0.909042174,0.912521493,0.00390072,-8.672104849,-6.908775472,-4.759130915,-7.234465123,-7.638445931,-6.99549812,-6.070224478,-11.48932391,-9.458977726,-7.444861904,-7.667180843,1.763520362,43,-3.063720789,-3.140943929,-3.228736572,-3.027217904,-3.095063269,-3.105804982,-3.256754599,-2.935988816,-3.153022943,-3.176840433,-3.118409424,0.090398829
55,1.328463149,0.010745291,0.067682076,0.013553962,TRUE,0,10,,0,2,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 2, 'n_estimators': 800}",0.034509575,0.510489465,0.65646348,0.569247369,0.52480847,0.512487127,0.512678096,0.243548033,0.246777013,0.481720437,0.429272907,0.180886684,103,0.872467844,0.845005161,0.849263606,0.859872664,0.85867423,0.854312194,0.853402932,0.855291176,0.848601907,0.847542016,0.854443373,0.00756134,-7.902995474,-7.056889034,-5.202864612,-6.950090403,-7.085112254,-7.269818936,-6.71157552,-12.1526955,-9.620768412,-7.846580713,-7.779939086,1.796285221,60,-3.692824975,-4.00571655,-4.053113248,-3.852644952,-3.863118026,-3.934325182,-4.065663269,-3.717811097,-3.913956643,-4.023721501,-3.912289544,0.125279978
56,1.270038295,0.005313843,0.060749269,0.005367637,TRUE,0,10,,0,3,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0, 'min_samples_leaf': 3, 'n_estimators': 800}",0.071705625,0.471864165,0.562002952,0.556290742,0.52366249,0.474014567,0.467261757,0.24759285,0.211844144,0.364013868,0.395025316,0.15766617,166,0.816262952,0.783732204,0.7842163,0.796602403,0.793899988,0.781092073,0.790150214,0.798582538,0.786343735,0.783190984,0.791407339,0.010070945,-7.711298211,-7.3820977,-6.013134736,-7.063047428,-7.173625042,-7.699837097,-7.202706407,-12.5202325,-9.93339359,-8.396038624,-8.109541133,1.758030225,90,-4.507733722,-4.785175417,-4.912642792,-4.707901946,-4.688764831,-4.810247139,-4.895956774,-4.484800249,-4.683291708,-4.84499034,-4.732150492,0.140519054
57,1.387647176,0.005216856,0.067591214,0.007943144,TRUE,0,10,,0.01,1,800,"{'bootstrap': True, 'ccp_alpha': 0, 'max_depth': 10, 'max_features': None, 'min_impurity_decrease': 0.01, 'min_samples_leaf': 1, 'n_estimators': 800}",-0.049875855,0.541460601,0.71951325,0.448077274,0.504005542,0.52222175,0.587119064,0.282440144,0.276977544,0.515736653,0.434767597,0.204408987,90,0.916309867,0.907171433,0.910029703,0.914268341,0.915173,0.908546325,0.90743145,0.915978881,0.909313083,0.908555024,0.911277711,0.003514068,-8.482465382,-7.034378055,-4.647397194,-7.247867604,-7.556396399,-7.072206431,-6.054690115,-11.51872758,-9.359395196,-7.660380666,-7.663390463,1.76137286,41,-3.102351929,-3.176465538,-3.242945232,-3.09691705,-3.05757087,-3.191757712,-3.324867958,-2.95997675,-3.157328612,-3.223007882,-3.153318953,0.098323737
